339000,50.85
340000,50.8
341000,50.7
342000,50.7
343000,50.83
344000,50.9
345000,50.95
346000,51.08
347000,51.26
348000,51.53
349000,51.84
350000,52.29
351000,52.76
352000,53.35
353000,53.95
354000,54.66
355000,55.41
356000,56.29
357000,57.15
358000,58.09
359000,58.94
360000,59.88
361000,60.73
365000,61.93
368000,62.9
369000,63.23
370000,63.37
371000,63.37
372000,63.4
373000,63.6
374000,63.93
375000,64.13
376000,64.17
377000,64.13
378000,64.07
379000,64.2
380000,64.47
381000,64.64
382000,64.71
384000,64.54
385000,64.54
386000,64.79
387000,65
388000,65.08
389000,65.04
390000,64.93
391000,64.82
392000,64.89
394000,65.15
398000,65.04
399000,65
400000,65.23
401000,65.38
402000,65.42
403000,65.35
404000,65.23
405000,65.12
406000,65.23
407000,65.42
408000,65.54
409000,65.5
410000,65.42
411000,65.27
412000,65.23
414000,65.62
415000,65.65
416000,65.58
417000,65.46
418000,65.31
419000,65.38
420000,65.62
421000,65.73
423000,65.73
423000,65.62
424000,65.5
425000,65.31
429000,64.68
430000,64.47
431000,64.23
432000,64.03
433000,63.83
434000,63.63
435000,63.47
436000,63.3
437000,63.17
438000,63.03
439000,62.93
440000,62.87
441000,62.8
442000,62.77
443000,62.73
444000,62.77
445000,62.8
446000,62.83
447000,62.9
448000,63
449000,63.13
450000,63.23
452000,63.37
453000,63.5
454000,63.67
456000,63.93
457000,64
459000,64
460000,64.07
461000,64.2
462000,64.27
463000,64.23
465000,64.2
466000,64.3
467000,64.37
468000,64.4
469000,64.33
470000,64.3
471000,64.33
472000,64.43
473000,64.47
474000,64.43
475000,64.4
477000,64.4
478000,64.47
479000,64.57
480000,64.54
481000,64.47
482000,64.43
483000,64.47
488000,64.5
489000,64.57
490000,64.64
492000,64.57
493000,64.54
494000,64.61
495000,64.68
496000,64.71
497000,64.64
498000,64.57
499000,64.61
500000,64.68
501000,64.75
503000,64.75
504000,64.64
505000,64.61
506000,64.64
507000,64.75
508000,64.79
509000,64.75
510000,64.64
511000,64.64
512000,64.75
514000,64.82
518000,64.82
519000,64.86
520000,64.82
521000,64.75
522000,64.71
523000,64.75
524000,64.86
525000,64.89
526000,64.82
527000,64.71
529000,64.75
530000,64.86
531000,64.93
532000,64.89
533000,64.82
534000,64.75
535000,64.79
536000,64.89
537000,64.93
538000,64.89
539000,64.82
540000,64.79
541000,64.86
543000,64.96
544000,64.93
545000,64.82
546000,64.82
547000,64.93
548000,65
549000,65
550000,64.89
551000,64.86
552000,64.89
553000,65
554000,65.04
555000,65
556000,64.89
557000,64.86
559000,64.96
560000,65.04
562000,65
563000,64.89
564000,64.89
565000,65
566000,65.12
567000,65.08
568000,65
569000,64.93
570000,64.93
571000,65.08
572000,65.12
573000,65.12
574000,65
576000,65
578000,65.15
579000,65.12
580000,65.04
582000,64.96
583000,65.04
585000,65.15
586000,65.08
587000,65
588000,64.96
589000,65.08
