-3347502,45.86
-3346472,45.84
-3345452,45.8
-3344442,45.75
-3343422,45.68
-3342392,45.68
-3341382,45.8
-3340362,45.84
-3339342,45.84
-3338312,45.82
-3337282,45.8
-3336262,45.75
-3334872,45.68
-3334002,45.68
-3333182,45.77
-3332162,45.93
-3331142,46.05
-3330122,46.19
-3329112,46.36
-3328092,46.55
-3327082,46.75
-3326072,46.98
-3325062,47.24
-3324032,47.57
-3323012,47.86
-3322002,48.21
-3320982,48.55
-3319952,48.93
-3318942,49.29
-3317912,49.66
-3316892,50.03
-3315832,50.34
-3314782,50.52
-3313732,50.58
-3312682,50.6
-3311632,50.73
-3310582,50.92
-3309532,51.03
-3308532,51.05
-3307492,51.03
-3306482,51.03
-3305472,51.18
-3304402,51.32
-3303352,51.34
-3302342,51.32
-3301282,51.26
-3300232,51.29
-3299182,51.45
-3298172,51.53
-3297132,51.53
-3296082,51.47
-3295032,51.42
-3294032,51.42
-3292982,51.55
-3291902,51.63
-3290892,51.63
-3289842,51.58
-3288832,51.5
-3287822,51.5
-3286782,51.63
-3285732,51.71
-3284682,51.71
-3283672,51.66
-3282632,51.58
-3281582,51.5
-3280532,51.37
-3279492,51.26
-3278402,51.16
-3277392,51.03
-3276332,50.9
-3275292,50.77
-3274212,50.67
-3273232,50.58
-3272182,50.47
-3271122,50.37
-3270082,50.26
-3269042,50.18
-3268042,50.13
-3266982,50.05
-3265892,50
-3264892,49.98
-3263822,49.95
-3262842,49.93
-3261812,49.93
-3260782,49.93
-3259752,49.95
-3258732,49.98
-3257692,50
-3256622,50.05
-3255572,50.11
-3254522,50.16
-3253492,50.21
-3252402,50.29
-3251352,50.37
-3250332,50.45
-3249282,50.52
-3248232,50.55
-3247182,50.52
-3246132,50.52
-3245122,50.58
-3244092,50.62
-3243042,50.65
-3241992,50.6
-3240902,50.6
-3239862,50.62
-3238852,50.67
-3237832,50.67
-3236792,50.65
-3235732,50.62
-3234722,50.67
-3233682,50.73
-3232642,50.73
-3231582,50.67
-3230532,50.65
-3229492,50.7
-3228482,50.75
-3227392,50.75
-3226342,50.7
-3225342,50.7
-3224282,50.73
-3223232,50.77
-3222182,50.75
-3221132,50.7
-3220132,50.73
-3219082,50.77
-3218032,50.8
-3216992,50.75
-3215972,50.7
-3214902,50.73
-3213832,50.8
-3212832,50.83
-3211792,50.8
-3210782,50.73
-3209732,50.73
-3208692,50.77
-3207642,50.83
-3206622,50.83
-3205572,50.77
-3204532,50.73
-3203492,50.77
-3202392,50.85
-3201342,50.85
-3200352,50.8
-3199332,50.75
-3198292,50.75
-3197232,50.83
-3196182,50.85
-3195142,50.83
-3194092,50.77
-3193032,50.77
-3191992,50.83
-3190982,50.88
-3189902,50.85
-3188832,50.8
-3187822,50.77
-3186782,50.83
-3185732,50.88
-3184682,50.88
-3183632,50.83
-3182582,50.77
-3181532,50.8
-3180482,50.88
-3179472,50.9
-3178402,50.85
-3177352,50.8
-3176342,50.8
-3175292,50.88
-3174282,50.92
-3173242,50.9
-3172192,50.85
-3171132,50.8
-3170092,50.83
-3169072,50.9
-3168042,50.92
