0,-3347552,45.23
0,-3346532,45.3
0,-3345512,45.39
0,-3344492,45.41
0,-3343472,45.39
0,-3342452,45.36
0,-3341442,45.34
0,-3340422,45.3
0,-3339402,45.23
0,-3338362,45.23
0,-3337332,45.32
0,-3336322,45.39
0,-3335232,45.41
0,-3334062,45.39
0,-3333242,45.36
0,-3332222,45.36
0,-3331202,45.39
0,-3330182,45.45
0,-3329162,45.57
0,-3328152,45.73
0,-3327142,45.95
0,-3326132,46.19
0,-3325112,46.5
0,-3324092,46.82
0,-3323072,47.19
0,-3322052,47.55
0,-3321032,47.95
0,-3320012,48.36
0,-3318992,48.8
0,-3317972,49.19
0,-3316952,49.64
0,-3315892,49.93
0,-3314842,50.11
0,-3313792,50.18
0,-3312742,50.24
0,-3311692,50.29
0,-3310642,50.45
0,-3309592,50.62
0,-3308582,50.7
0,-3307552,50.7
0,-3306542,50.67
0,-3305532,50.65
0,-3304492,50.77
0,-3303402,50.9
0,-3302392,50.95
0,-3301342,50.95
0,-3300292,50.9
0,-3299242,50.88
0,-3298232,50.95
0,-3297192,51.05
0,-3296142,51.13
0,-3295092,51.11
0,-3294082,51.05
0,-3293042,51
0,-3291992,51
0,-3290982,51.11
0,-3289902,51.21
0,-3288892,51.21
0,-3287882,51.18
0,-3286842,51.13
0,-3285792,51.05
0,-3284742,51.08
0,-3283732,51.11
0,-3282692,51.08
0,-3281642,51.03
0,-3280592,50.95
0,-3279542,50.85
0,-3278492,50.75
0,-3277482,50.65
0,-3276392,50.52
0,-3275342,50.39
0,-3274262,50.26
0,-3273282,50.16
0,-3272242,50.05
0,-3271182,49.95
0,-3270142,49.86
0,-3269102,49.8
0,-3268092,49.73
0,-3267042,49.66
0,-3265982,49.61
0,-3264982,49.57
0,-3263882,49.55
0,-3262892,49.52
0,-3261872,49.5
0,-3260842,49.5
0,-3259802,49.5
0,-3258782,49.52
0,-3257742,49.55
0,-3256682,49.57
0,-3255622,49.61
0,-3254572,49.66
0,-3253542,49.7
0,-3252492,49.77
0,-3251402,49.84
0,-3250392,49.91
0,-3249342,49.98
0,-3248292,50.03
0,-3247222,50.05
0,-3246192,50.03
0,-3245182,50.05
0,-3244132,50.11
0,-3243092,50.13
0,-3242042,50.13
0,-3240992,50.11
0,-3239912,50.11
0,-3238902,50.16
0,-3237892,50.18
0,-3236842,50.18
0,-3235792,50.16
0,-3234782,50.16
0,-3233742,50.18
0,-3232692,50.24
0,-3231642,50.24
0,-3230592,50.21
0,-3229552,50.18
0,-3228542,50.18
0,-3227492,50.24
0,-3226402,50.26
0,-3225392,50.26
0,-3224342,50.21
0,-3223292,50.21
0,-3222242,50.24
0,-3221192,50.29
0,-3220182,50.26
0,-3219132,50.24
0,-3218092,50.21
0,-3217042,50.26
0,-3216032,50.29
0,-3214992,50.32
0,-3213892,50.26
0,-3212892,50.24
0,-3211852,50.24
0,-3210842,50.32
0,-3209792,50.32
0,-3208742,50.29
0,-3207692,50.24
0,-3206682,50.24
0,-3205632,50.32
0,-3204592,50.34
0,-3203542,50.34
0,-3202492,50.29
0,-3201402,50.24
0,-3200402,50.29
0,-3199382,50.34
0,-3198342,50.37
0,-3197292,50.34
0,-3196242,50.29
0,-3195192,50.26
0,-3194142,50.34
0,-3193092,50.37
0,-3192042,50.34
0,-3191032,50.32
0,-3189992,50.29
0,-3188892,50.34
0,-3187882,50.37
0,-3186842,50.37
0,-3185792,50.34
0,-3184742,50.29
0,-3183692,50.32
0,-3182632,50.37
0,-3181592,50.39
0,-3180542,50.37
0,-3179532,50.32
0,-3178492,50.32
0,-3177402,50.37
0,-3176392,50.39
0,-3175352,50.39
0,-3174342,50.34
0,-3173292,50.29
0,-3172242,50.34
0,-3171182,50.39
0,-3170142,50.42
0,-3169132,50.39
0,-3168092,50.34
0,-3167052,50.32
0,-3166042,50.39
0,-3164992,50.42
0,-3163902,50.42
0,-3162882,50.39
0,-3161842,50.34
0,-3160792,50.34
0,-3159742,50.42
0,-3158692,50.45
0,-3157642,50.42
0,-3156592,50.37
0,-3155582,50.34
0,-3154542,50.37
0,-3153412,50.42
0,-3152402,50.45
0,-3151392,50.42
0,-3150352,50.37
0,-3149332,50.34
0,-3148292,50.39
0,-3147242,50.47
0,-3146182,50.47
0,-3145142,50.45
0,-3144102,50.39
0,-3143082,50.34
0,-3142052,50.39
0,-3141002,50.45
0,-3139992,50.45
0,-3138882,50.42
0,-3137892,50.37
0,-3136842,50.37
0,-3135802,50.42
0,-3134782,50.47
0,-3133742,50.47
0,-3132682,50.45
0,-3131622,50.39
0,-3130572,50.37
0,-3129542,50.45
0,-3128492,50.47
0,-3127402,50.47
0,-3126392,50.45
0,-3125342,50.37
0,-3124292,50.39
0,-3123242,50.47
0,-3122192,50.5
0,-3121142,50.47
0,-3120092,50.45
0,-3119052,50.37
0,-3118042,50.39
0,-3116992,50.47
0,-3115882,50.5
0,-3114882,50.5
0,-3113842,50.45
0,-3112802,50.39
0,-3111792,50.39
0,-3110782,50.47
0,-3109742,50.52
0,-3108692,50.5
0,-3107642,50.45
0,-3106592,50.39
0,-3105552,50.39
0,-3104542,50.5
0,-3103532,50.52
0,-3102492,50.52
0,-3101412,50.47
0,-3100382,50.42
0,-3099342,50.39
0,-3098292,50.47
0,-3097242,50.52
0,-3096192,50.52
0,-3095142,50.5
0,-3094092,50.45
0,-3093082,50.39
0,-3092042,50.45
0,-3090992,50.52
0,-3089982,50.52
